Unnamed: 0,Year,State,Length,Value,Type_1,Type_2,Expense_1,Expense_2
1309,2016.0,Illinois,4.0,29639.0,Private,,Fees,Tuition
1310,2016.0,Illinois,4.0,11693.0,Private,,Room,Board
1311,2016.0,Illinois,2.0,3692.0,Public,In-State,Fees,Tuition
1312,2016.0,Illinois,4.0,13387.0,Public,In-State,Fees,Tuition
1313,2016.0,Illinois,4.0,10711.0,Public,In-State,Room,Board
1314,2016.0,Illinois,2.0,10630.0,Public,Out-of-State,Fees,Tuition
1315,2016.0,Illinois,4.0,27909.0,Public,Out-of-State,Fees,Tuition
1316,2016.0,Illinois,4.0,10711.0,Public,Out-of-State,Room,Board
1317,2016.0,Indiana,4.0,30533.0,Private,,Fees,Tuition
1318,2016.0,Indiana,4.0,10497.0,Private,,Room,Board
1319,2016.0,Indiana,2.0,4115.0,Public,In-State,Fees,Tuition
1320,2016.0,Indiana,4.0,8745.0,Public,In-State,Fees,Tuition
1321,2016.0,Indiana,4.0,9967.0,Public,In-State,Room,Board
1322,2016.0,Indiana,2.0,7992.0,Public,Out-of-State,Fees,Tuition
1323,2016.0,Indiana,4.0,28313.0,Public,Out-of-State,Fees,Tuition
1324,2016.0,Indiana,4.0,9967.0,Public,Out-of-State,Room,Board
1325,2016.0,Iowa,4.0,25308.0,Private,,Fees,Tuition
1326,2016.0,Iowa,4.0,8836.0,Private,,Room,Board
1327,2016.0,Iowa,2.0,4478.0,Public,In-State,Fees,Tuition
1328,2016.0,Iowa,4.0,7879.0,Public,In-State,Fees,Tuition
1329,2016.0,Iowa,4.0,8869.0,Public,In-State,Room,Board
1330,2016.0,Iowa,2.0,5832.0,Public,Out-of-State,Fees,Tuition
1331,2016.0,Iowa,4.0,24136.0,Public,Out-of-State,Fees,Tuition
1332,2016.0,Iowa,4.0,8869.0,Public,Out-of-State,Room,Board
1333,2016.0,Kansas,4.0,17827.0,Private,,Fees,Tuition
1334,2016.0,Kansas,4.0,8287.0,Private,,Room,Board
1335,2016.0,Kansas,2.0,3201.0,Public,In-State,Fees,Tuition
1336,2016.0,Kansas,4.0,8011.0,Public,In-State,Fees,Tuition
1337,2016.0,Kansas,4.0,7611.430656934306,Public,In-State,Room,Board
1338,2016.0,Kansas,2.0,4395.0,Public,Out-of-State,Fees,Tuition
1339,2016.0,Kansas,4.0,20901.0,Public,Out-of-State,Fees,Tuition
1340,2016.0,Kansas,4.0,8772.0,Public,Out-of-State,Room,Board
1341,2016.0,Kentucky,4.0,24258.0,Private,,Fees,Tuition
1342,2016.0,Kentucky,4.0,8738.0,Private,,Room,Board
1343,2016.0,Kentucky,2.0,3650.0,Public,In-State,Fees,Tuition
1344,2016.0,Kentucky,4.0,9490.0,Public,In-State,Fees,Tuition
1345,2016.0,Kentucky,4.0,9212.0,Public,In-State,Room,Board
1346,2016.0,Kentucky,2.0,12478.0,Public,Out-of-State,Fees,Tuition
1347,2016.0,Kentucky,4.0,22321.0,Public,Out-of-State,Fees,Tuition
1348,2016.0,Kentucky,4.0,9212.0,Public,Out-of-State,Room,Board
1349,2016.0,Louisiana,4.0,32733.0,Private,,Fees,Tuition
1350,2016.0,Louisiana,4.0,11918.0,Private,,Room,Board
1352,2016.0,Louisiana,4.0,8162.0,Public,In-State,Fees,Tuition
1353,2016.0,Louisiana,4.0,9126.0,Public,In-State,Room,Board
1354,2016.0,Louisiana,2.0,7292.0,Public,Out-of-State,Fees,Tuition
1355,2016.0,Louisiana,4.0,23099.0,Public,Out-of-State,Fees,Tuition
1356,2016.0,Louisiana,4.0,9126.0,Public,Out-of-State,Room,Board
1357,2016.0,Maine,4.0,,Private,,Fees,Tuition
1358,2016.0,Maine,4.0,12301.0,Private,,Room,Board
1359,2016.0,Maine,2.0,3648.0,Public,In-State,Fees,Tuition
1360,2016.0,Maine,4.0,9186.0,Public,In-State,Fees,Tuition
1361,2016.0,Maine,4.0,9581.0,Public,In-State,Room,Board
1362,2016.0,Maine,2.0,6396.0,Public,Out-of-State,Fees,Tuition
1363,2016.0,Maine,4.0,25598.0,Public,Out-of-State,Fees,Tuition
1364,2016.0,Maine,4.0,9581.0,Public,Out-of-State,Room,Board
1365,2016.0,Maryland,4.0,38352.0,Private,,Fees,Tuition
1366,2016.0,Maryland,4.0,13661.0,Private,,Room,Board
1368,2016.0,Maryland,4.0,8942.0,Public,In-State,Fees,Tuition
1370,2016.0,Maryland,2.0,9147.0,Public,Out-of-State,Fees,Tuition
1371,2016.0,Maryland,4.0,21768.0,Public,Out-of-State,Fees,Tuition
1372,2016.0,Maryland,4.0,11134.0,Public,Out-of-State,Room,Board
1373,2016.0,Massachusetts,4.0,40761.0,Private,,Fees,Tuition
1374,2016.0,Massachusetts,4.0,14263.0,Private,,Room,Board
1375,2016.0,Massachusetts,2.0,4559.0,Public,In-State,Fees,Tuition
1377,2016.0,Massachusetts,4.0,11719.0,Public,In-State,Room,Board
1378,2016.0,Massachusetts,2.0,9944.0,Public,Out-of-State,Fees,Tuition
1379,2016.0,Massachusetts,4.0,27736.0,Public,Out-of-State,Fees,Tuition
1380,2016.0,Massachusetts,4.0,11719.0,Public,Out-of-State,Room,Board
1382,2016.0,Michigan,4.0,8936.0,Private,,Room,Board
1383,2016.0,Michigan,2.0,3179.0,Public,In-State,Fees,Tuition
1384,2016.0,Michigan,4.0,11708.0,Public,In-State,Fees,Tuition
1385,2016.0,Michigan,4.0,9673.0,Public,In-State,Room,Board
1386,2016.0,Michigan,2.0,6590.0,Public,Out-of-State,Fees,Tuition
1387,2016.0,Michigan,4.0,34863.0,Public,Out-of-State,Fees,Tuition
1389,2016.0,Minnesota,4.0,29377.0,Private,,Fees,Tuition
1390,2016.0,Minnesota,4.0,9753.0,Private,,Room,Board
1391,2016.0,Minnesota,2.0,5332.0,Public,In-State,Fees,Tuition
1392,2016.0,Minnesota,4.0,10701.0,Public,In-State,Fees,Tuition
1393,2016.0,Minnesota,4.0,8564.0,Public,In-State,Room,Board
1394,2016.0,Minnesota,2.0,5975.0,Public,Out-of-State,Fees,Tuition
1395,2016.0,Minnesota,4.0,18295.0,Public,Out-of-State,Fees,Tuition
1396,2016.0,Minnesota,4.0,8564.0,Public,Out-of-State,Room,Board
1397,2016.0,Mississippi,4.0,16438.0,Private,,Fees,Tuition
1398,2016.0,Mississippi,4.0,7596.0,Private,,Room,Board
1399,2016.0,Mississippi,2.0,2645.0,Public,In-State,Fees,Tuition
1400,2016.0,Mississippi,4.0,7175.0,Public,In-State,Fees,Tuition
1401,2016.0,Mississippi,4.0,9259.0,Public,In-State,Room,Board
1402,2016.0,Mississippi,2.0,4810.0,Public,Out-of-State,Fees,Tuition
1403,2016.0,Mississippi,4.0,18516.0,Public,Out-of-State,Fees,Tuition
1404,2016.0,Mississippi,4.0,9259.0,Public,Out-of-State,Room,Board
1405,2016.0,Missouri,4.0,22416.0,Private,,Fees,Tuition
1406,2016.0,Missouri,4.0,9276.0,Private,,Room,Board
1407,2016.0,Missouri,2.0,3016.0,Public,In-State,Fees,Tuition
1408,2016.0,Missouri,4.0,8178.0,Public,In-State,Fees,Tuition
1409,2016.0,Missouri,4.0,9240.0,Public,In-State,Room,Board
1410,2016.0,Missouri,2.0,5814.0,Public,Out-of-State,Fees,Tuition
1411,2016.0,Missouri,4.0,19860.0,Public,Out-of-State,Fees,Tuition
1412,2016.0,Missouri,4.0,9240.0,Public,Out-of-State,Room,Board
1413,2016.0,Montana,4.0,22961.0,Private,,Fees,Tuition
1414,2016.0,Montana,4.0,8278.0,Private,,Room,Board
1415,2016.0,Montana,2.0,3310.0,Public,In-State,Fees,Tuition
1416,2016.0,Montana,4.0,6443.0,Public,In-State,Fees,Tuition
1417,2016.0,Montana,4.0,8411.0,Public,In-State,Room,Board
1418,2016.0,Montana,2.0,9177.0,Public,Out-of-State,Fees,Tuition
1419,2016.0,Montana,4.0,22145.0,Public,Out-of-State,Fees,Tuition
1422,2016.0,Nebraska,4.0,8233.0,Private,,Room,Board
1423,2016.0,Nebraska,2.0,2852.0,Public,In-State,Fees,Tuition
1424,2016.0,Nebraska,4.0,7611.430656934306,Public,In-State,Fees,Tuition
1425,2016.0,Nebraska,4.0,9315.0,Public,In-State,Room,Board
1426,2016.0,Nebraska,2.0,3910.0,Public,Out-of-State,Fees,Tuition
1427,2016.0,Nebraska,4.0,18651.0,Public,Out-of-State,Fees,Tuition
1428,2016.0,Nebraska,4.0,9315.0,Public,Out-of-State,Room,Board
1429,2016.0,Nevada,4.0,18827.0,Private,,Fees,Tuition
1430,2016.0,Nevada,4.0,13475.0,Private,,Room,Board
1431,2016.0,Nevada,2.0,2805.0,Public,In-State,Fees,Tuition
1432,2016.0,Nevada,4.0,7611.430656934306,Public,In-State,Fees,Tuition
1433,2016.0,Nevada,4.0,10272.0,Public,In-State,Room,Board
1434,2016.0,Nevada,2.0,9450.0,Public,Out-of-State,Fees,Tuition
1435,2016.0,Nevada,4.0,13278.892086330936,Public,Out-of-State,Fees,Tuition
1436,2016.0,Nevada,4.0,10272.0,Public,Out-of-State,Room,Board
1437,2016.0,New Hampshire,4.0,31979.0,Private,,Fees,Tuition
1438,2016.0,New Hampshire,4.0,,Private,,Room,Board
1439,2016.0,New Hampshire,2.0,6999.0,Public,In-State,Fees,Tuition
1440,2016.0,New Hampshire,4.0,14986.0,Public,In-State,Fees,Tuition
1441,2016.0,New Hampshire,4.0,11022.0,Public,In-State,Room,Board
1443,2016.0,New Hampshire,4.0,26795.0,Public,Out-of-State,Fees,Tuition
1445,2016.0,New Jersey,4.0,34040.0,Private,,Fees,Tuition
1446,2016.0,New Jersey,4.0,12795.0,Private,,Room,Board
1448,2016.0,New Jersey,4.0,13021.0,Public,In-State,Fees,Tuition
1449,2016.0,New Jersey,4.0,12523.0,Public,In-State,Room,Board
1451,2016.0,New Jersey,4.0,27358.0,Public,Out-of-State,Fees,Tuition
1452,2016.0,New Jersey,4.0,12523.0,Public,Out-of-State,Room,Board
1453,2016.0,New Mexico,4.0,20532.0,Private,,Fees,Tuition
1454,2016.0,New Mexico,4.0,9864.0,Private,,Room,Board
1455,2016.0,New Mexico,2.0,1553.0,Public,In-State,Fees,Tuition
1456,2016.0,New Mexico,4.0,6262.0,Public,In-State,Fees,Tuition
1459,2016.0,New Mexico,4.0,15842.0,Public,Out-of-State,Fees,Tuition
1460,2016.0,New Mexico,4.0,13278.892086330936,Public,Out-of-State,Room,Board
1461,2016.0,New York,4.0,36361.0,Private,,Fees,Tuition
1462,2016.0,New York,4.0,13935.0,Private,,Room,Board
1463,2016.0,New York,2.0,4969.0,Public,In-State,Fees,Tuition
1464,2016.0,New York,4.0,7647.0,Public,In-State,Fees,Tuition
1466,2016.0,New York,2.0,8756.0,Public,Out-of-State,Fees,Tuition
1467,2016.0,New York,4.0,20305.0,Public,Out-of-State,Fees,Tuition
1468,2016.0,New York,4.0,13278.892086330936,Public,Out-of-State,Room,Board
1469,2016.0,North Carolina,4.0,29307.0,Private,,Fees,Tuition
1470,2016.0,North Carolina,4.0,11225.0,Private,,Room,Board
1471,2016.0,North Carolina,2.0,7611.430656934306,Public,In-State,Fees,Tuition
1472,2016.0,North Carolina,4.0,6944.0,Public,In-State,Fees,Tuition
1473,2016.0,North Carolina,4.0,9421.0,Public,In-State,Room,Board
1476,2016.0,North Carolina,4.0,9421.0,Public,Out-of-State,Room,Board
1477,2016.0,North Dakota,4.0,13883.0,Private,,Fees,Tuition
1479,2016.0,North Dakota,2.0,4506.0,Public,In-State,Fees,Tuition
1480,2016.0,North Dakota,4.0,7208.0,Public,In-State,Fees,Tuition
1481,2016.0,North Dakota,4.0,7639.0,Public,In-State,Room,Board
1482,2016.0,North Dakota,2.0,8719.0,Public,Out-of-State,Fees,Tuition
1483,2016.0,North Dakota,4.0,17727.0,Public,Out-of-State,Fees,Tuition
1484,2016.0,North Dakota,4.0,7639.0,Public,Out-of-State,Room,Board
1485,2016.0,Ohio,4.0,28953.0,Private,,Fees,Tuition
1486,2016.0,Ohio,4.0,10496.0,Private,,Room,Board
1487,2016.0,Ohio,2.0,3642.0,Public,In-State,Fees,Tuition
1488,2016.0,Ohio,4.0,9757.0,Public,In-State,Fees,Tuition
1489,2016.0,Ohio,4.0,11174.0,Public,In-State,Room,Board
1490,2016.0,Ohio,2.0,7738.0,Public,Out-of-State,Fees,Tuition
1491,2016.0,Ohio,4.0,23179.0,Public,Out-of-State,Fees,Tuition
1492,2016.0,Ohio,4.0,13278.892086330936,Public,Out-of-State,Room,Board
1493,2016.0,Oklahoma,4.0,23658.0,Private,,Fees,Tuition
1494,2016.0,Oklahoma,4.0,8645.0,Private,,Room,Board
1495,2016.0,Oklahoma,2.0,3349.0,Public,In-State,Fees,Tuition
1496,2016.0,Oklahoma,4.0,6680.0,Public,In-State,Fees,Tuition
1497,2016.0,Oklahoma,4.0,7611.430656934306,Public,In-State,Room,Board
1498,2016.0,Oklahoma,2.0,8019.0,Public,Out-of-State,Fees,Tuition
1500,2016.0,Oklahoma,4.0,7998.0,Public,Out-of-State,Room,Board
1502,2016.0,Oregon,4.0,11228.0,Private,,Room,Board
1503,2016.0,Oregon,2.0,4148.0,Public,In-State,Fees,Tuition
1504,2016.0,Oregon,4.0,9406.0,Public,In-State,Fees,Tuition
1505,2016.0,Oregon,4.0,11110.0,Public,In-State,Room,Board
1506,2016.0,Oregon,2.0,7874.0,Public,Out-of-State,Fees,Tuition
1507,2016.0,Oregon,4.0,28676.0,Public,Out-of-State,Fees,Tuition
1508,2016.0,Oregon,4.0,11110.0,Public,Out-of-State,Room,Board
1509,2016.0,Pennsylvania,4.0,,Private,,Fees,Tuition
1510,2016.0,Pennsylvania,4.0,12658.0,Private,,Room,Board
1511,2016.0,Pennsylvania,2.0,4791.0,Public,In-State,Fees,Tuition
1512,2016.0,Pennsylvania,4.0,13516.0,Public,In-State,Fees,Tuition
1513,2016.0,Pennsylvania,4.0,10719.0,Public,In-State,Room,Board
1514,2016.0,Pennsylvania,2.0,11801.0,Public,Out-of-State,Fees,Tuition
1516,2016.0,Pennsylvania,4.0,10719.0,Public,Out-of-State,Room,Board
1517,2016.0,Rhode Island,4.0,37406.0,Private,,Fees,Tuition
1518,2016.0,Rhode Island,4.0,13647.0,Private,,Room,Board
1519,2016.0,Rhode Island,2.0,4266.0,Public,In-State,Fees,Tuition
1520,2016.0,Rhode Island,4.0,11321.0,Public,In-State,Fees,Tuition
1521,2016.0,Rhode Island,4.0,7611.430656934306,Public,In-State,Room,Board
1522,2016.0,Rhode Island,2.0,11496.0,Public,Out-of-State,Fees,Tuition
1523,2016.0,Rhode Island,4.0,27967.0,Public,Out-of-State,Fees,Tuition
1524,2016.0,Rhode Island,4.0,11401.0,Public,Out-of-State,Room,Board
1525,2016.0,South Carolina,4.0,23167.0,Private,,Fees,Tuition
1527,2016.0,South Carolina,2.0,4219.0,Public,In-State,Fees,Tuition
1528,2016.0,South Carolina,4.0,11791.0,Public,In-State,Fees,Tuition
1529,2016.0,South Carolina,4.0,9359.0,Public,In-State,Room,Board
1530,2016.0,South Carolina,2.0,8510.0,Public,Out-of-State,Fees,Tuition
1532,2016.0,South Carolina,4.0,9359.0,Public,Out-of-State,Room,Board
1533,2016.0,South Dakota,4.0,22164.0,Private,,Fees,Tuition
1534,2016.0,South Dakota,4.0,7611.0,Private,,Room,Board
1535,2016.0,South Dakota,2.0,5419.0,Public,In-State,Fees,Tuition
1536,2016.0,South Dakota,4.0,8273.0,Public,In-State,Fees,Tuition
1537,2016.0,South Dakota,4.0,7834.0,Public,In-State,Room,Board
1538,2016.0,South Dakota,2.0,5253.0,Public,Out-of-State,Fees,Tuition
1539,2016.0,South Dakota,4.0,11592.0,Public,Out-of-State,Fees,Tuition
1540,2016.0,South Dakota,4.0,7834.0,Public,Out-of-State,Room,Board
1541,2016.0,Tennessee,4.0,25053.0,Private,,Fees,Tuition
1543,2016.0,Tennessee,2.0,3940.0,Public,In-State,Fees,Tuition
1544,2016.0,Tennessee,4.0,8932.0,Public,In-State,Fees,Tuition
1545,2016.0,Tennessee,4.0,8803.0,Public,In-State,Room,Board
1546,2016.0,Tennessee,2.0,15346.0,Public,Out-of-State,Fees,Tuition
1547,2016.0,Tennessee,4.0,24554.0,Public,Out-of-State,Fees,Tuition
1548,2016.0,Tennessee,4.0,8803.0,Public,Out-of-State,Room,Board
1549,2016.0,Texas,4.0,28880.0,Private,,Fees,Tuition
1550,2016.0,Texas,4.0,10734.0,Private,,Room,Board
1551,2016.0,Texas,2.0,2017.0,Public,In-State,Fees,Tuition
1552,2016.0,Texas,4.0,7611.430656934306,Public,In-State,Fees,Tuition
1553,2016.0,Texas,4.0,9304.0,Public,In-State,Room,Board
1556,2016.0,Texas,4.0,9304.0,Public,Out-of-State,Room,Board
1557,2016.0,Utah,4.0,7571.0,Private,,Fees,Tuition
1558,2016.0,Utah,4.0,7651.0,Private,,Room,Board
1561,2016.0,Utah,4.0,7204.0,Public,In-State,Room,Board
1562,2016.0,Utah,2.0,11337.0,Public,Out-of-State,Fees,Tuition
1563,2016.0,Utah,4.0,18501.0,Public,Out-of-State,Fees,Tuition
1564,2016.0,Utah,4.0,7204.0,Public,Out-of-State,Room,Board
1565,2016.0,Vermont,4.0,39518.0,Private,,Fees,Tuition
1566,2016.0,Vermont,4.0,12345.0,Private,,Room,Board
1567,2016.0,Vermont,2.0,6054.0,Public,In-State,Fees,Tuition
1568,2016.0,Vermont,4.0,15062.0,Public,In-State,Fees,Tuition
1569,2016.0,Vermont,4.0,10848.0,Public,In-State,Room,Board
1570,2016.0,Vermont,2.0,11958.0,Public,Out-of-State,Fees,Tuition
1571,2016.0,Vermont,4.0,36475.0,Public,Out-of-State,Fees,Tuition
1572,2016.0,Vermont,4.0,10848.0,Public,Out-of-State,Room,Board
1574,2016.0,Virginia,4.0,9901.0,Private,,Room,Board
1575,2016.0,Virginia,2.0,4793.0,Public,In-State,Fees,Tuition
1576,2016.0,Virginia,4.0,7611.430656934306,Public,In-State,Fees,Tuition
1577,2016.0,Virginia,4.0,10220.0,Public,In-State,Room,Board
1578,2016.0,Virginia,2.0,10867.0,Public,Out-of-State,Fees,Tuition
1579,2016.0,Virginia,4.0,31559.0,Public,Out-of-State,Fees,Tuition
1580,2016.0,Virginia,4.0,10220.0,Public,Out-of-State,Room,Board
1581,2016.0,Washington,4.0,34412.0,Private,,Fees,Tuition
1582,2016.0,Washington,4.0,,Private,,Room,Board
1583,2016.0,Washington,2.0,3771.0,Public,In-State,Fees,Tuition
1584,2016.0,Washington,4.0,7611.430656934306,Public,In-State,Fees,Tuition
1585,2016.0,Washington,4.0,10883.0,Public,In-State,Room,Board
1586,2016.0,Washington,2.0,6565.0,Public,Out-of-State,Fees,Tuition
1587,2016.0,Washington,4.0,28849.0,Public,Out-of-State,Fees,Tuition
1588,2016.0,Washington,4.0,10883.0,Public,Out-of-State,Room,Board
1589,2016.0,West Virginia,4.0,11721.0,Private,,Fees,Tuition
1590,2016.0,West Virginia,4.0,8465.0,Private,,Room,Board
1591,2016.0,West Virginia,2.0,3825.0,Public,In-State,Fees,Tuition
1592,2016.0,West Virginia,4.0,6900.0,Public,In-State,Fees,Tuition
1593,2016.0,West Virginia,4.0,9527.0,Public,In-State,Room,Board
1594,2016.0,West Virginia,2.0,13278.892086330936,Public,Out-of-State,Fees,Tuition
1597,2016.0,Wisconsin,4.0,29777.0,Private,,Fees,Tuition
1598,2016.0,Wisconsin,4.0,9586.0,Private,,Room,Board
1599,2016.0,Wisconsin,2.0,7611.430656934306,Public,In-State,Fees,Tuition
1601,2016.0,Wisconsin,4.0,7690.0,Public,In-State,Room,Board
1602,2016.0,Wisconsin,2.0,7336.0,Public,Out-of-State,Fees,Tuition
1603,2016.0,Wisconsin,4.0,21327.0,Public,Out-of-State,Fees,Tuition
1605,2016.0,Wyoming,4.0,18021.0,Private,,Fees,Tuition
1606,2016.0,Wyoming,2.0,2788.0,Public,In-State,Fees,Tuition
1607,2016.0,Wyoming,4.0,4178.0,Public,In-State,Fees,Tuition
1608,2016.0,Wyoming,4.0,9764.0,Public,In-State,Room,Board
1609,2016.0,Wyoming,2.0,6733.0,Public,Out-of-State,Fees,Tuition
1610,2016.0,Wyoming,4.0,12770.0,Public,Out-of-State,Fees,Tuition
1611,2016.0,Wyoming,4.0,9764.0,Public,Out-of-State,Room,Board
1612,2017.0,Alabama,4.0,15422.0,Private,,Fees,Tuition
1613,2017.0,Alabama,4.0,9288.0,Private,,Room,Board
1614,2017.0,Alabama,2.0,4362.0,Public,In-State,Fees,Tuition
1615,2017.0,Alabama,4.0,9466.0,Public,In-State,Fees,Tuition
1616,2017.0,Alabama,4.0,9586.0,Public,In-State,Room,Board
1618,2017.0,Alabama,4.0,24000.0,Public,Out-of-State,Fees,Tuition
1619,2017.0,Alabama,4.0,9586.0,Public,Out-of-State,Room,Board
1620,2017.0,Alaska,4.0,18876.0,Private,,Fees,Tuition
1621,2017.0,Alaska,4.0,7255.0,Private,,Room,Board
1622,2017.0,Alaska,2.0,3820.0,Public,In-State,Fees,Tuition
1624,2017.0,Alaska,4.0,10160.0,Public,In-State,Room,Board
1625,2017.0,Alaska,2.0,3820.0,Public,Out-of-State,Fees,Tuition
1626,2017.0,Alaska,4.0,21431.0,Public,Out-of-State,Fees,Tuition
1627,2017.0,Alaska,4.0,10160.0,Public,Out-of-State,Room,Board
1628,2017.0,Arizona,4.0,13140.0,Private,,Fees,Tuition
1629,2017.0,Arizona,4.0,9419.0,Private,,Room,Board
1631,2017.0,Arizona,4.0,10057.0,Public,In-State,Fees,Tuition
1632,2017.0,Arizona,4.0,11434.0,Public,In-State,Room,Board
1633,2017.0,Arizona,2.0,7931.0,Public,Out-of-State,Fees,Tuition
1634,2017.0,Arizona,4.0,25061.0,Public,Out-of-State,Fees,Tuition
1635,2017.0,Arizona,4.0,11434.0,Public,Out-of-State,Room,Board
1636,2017.0,Arkansas,4.0,21710.0,Private,,Fees,Tuition
1637,2017.0,Arkansas,4.0,8094.0,Private,,Room,Board
1638,2017.0,Arkansas,2.0,3195.0,Public,In-State,Fees,Tuition
1639,2017.0,Arkansas,4.0,7924.0,Public,In-State,Fees,Tuition
1640,2017.0,Arkansas,4.0,8947.0,Public,In-State,Room,Board
1641,2017.0,Arkansas,2.0,4582.0,Public,Out-of-State,Fees,Tuition
1643,2017.0,Arkansas,4.0,8947.0,Public,Out-of-State,Room,Board
1644,2017.0,California,4.0,31495.0,Private,,Fees,Tuition
1645,2017.0,California,4.0,13227.0,Private,,Room,Board
1646,2017.0,California,2.0,7633.2444444444445,Public,In-State,Fees,Tuition
1647,2017.0,California,4.0,7896.0,Public,In-State,Fees,Tuition
1649,2017.0,California,2.0,7120.0,Public,Out-of-State,Fees,Tuition
1651,2017.0,California,4.0,13459.0,Public,Out-of-State,Room,Board
1652,2017.0,Colorado,4.0,22627.0,Private,,Fees,Tuition
1653,2017.0,Colorado,4.0,11710.0,Private,,Room,Board
1654,2017.0,Colorado,2.0,3565.0,Public,In-State,Fees,Tuition
1655,2017.0,Colorado,4.0,9352.0,Public,In-State,Fees,Tuition
1656,2017.0,Colorado,4.0,11591.0,Public,In-State,Room,Board
1657,2017.0,Colorado,2.0,10152.0,Public,Out-of-State,Fees,Tuition
1658,2017.0,Colorado,4.0,28986.0,Public,Out-of-State,Fees,Tuition
1659,2017.0,Colorado,4.0,11591.0,Public,Out-of-State,Room,Board
1660,2017.0,Connecticut,4.0,38975.0,Private,,Fees,Tuition
1664,2017.0,Connecticut,4.0,12448.0,Public,In-State,Room,Board
1665,2017.0,Connecticut,2.0,12528.0,Public,Out-of-State,Fees,Tuition
1667,2017.0,Connecticut,4.0,12448.0,Public,Out-of-State,Room,Board
1669,2017.0,Delaware,4.0,11613.0,Private,,Room,Board
1670,2017.0,Delaware,4.0,9578.0,Public,In-State,Fees,Tuition
1671,2017.0,Delaware,4.0,12121.0,Public,In-State,Room,Board
1672,2017.0,Delaware,4.0,28497.0,Public,Out-of-State,Fees,Tuition
1673,2017.0,Delaware,4.0,12121.0,Public,Out-of-State,Room,Board
1674,2017.0,District of Columbia,4.0,40618.0,Private,,Fees,Tuition
1676,2017.0,District of Columbia,4.0,5612.0,Public,In-State,Fees,Tuition
1678,2017.0,Florida,4.0,24360.0,Private,,Fees,Tuition
1679,2017.0,Florida,4.0,11515.0,Private,,Room,Board
1680,2017.0,Florida,2.0,2552.0,Public,In-State,Fees,Tuition
1681,2017.0,Florida,4.0,4435.0,Public,In-State,Fees,Tuition
1682,2017.0,Florida,4.0,10371.0,Public,In-State,Room,Board
1683,2017.0,Florida,2.0,9122.0,Public,Out-of-State,Fees,Tuition
1684,2017.0,Florida,4.0,18304.0,Public,Out-of-State,Fees,Tuition
1686,2017.0,Georgia,4.0,27220.0,Private,,Fees,Tuition
1687,2017.0,Georgia,4.0,11897.0,Private,,Room,Board
1689,2017.0,Georgia,4.0,7010.0,Public,In-State,Fees,Tuition
1690,2017.0,Georgia,4.0,10343.0,Public,In-State,Room,Board
1692,2017.0,Georgia,4.0,14752.518796992481,Public,Out-of-State,Fees,Tuition
1693,2017.0,Georgia,4.0,10343.0,Public,Out-of-State,Room,Board
1694,2017.0,Hawaii,4.0,15949.0,Private,,Fees,Tuition
1695,2017.0,Hawaii,4.0,12443.0,Private,,Room,Board
1696,2017.0,Hawaii,2.0,3080.0,Public,In-State,Fees,Tuition
1697,2017.0,Hawaii,4.0,9712.0,Public,In-State,Fees,Tuition
1699,2017.0,Hawaii,2.0,8216.0,Public,Out-of-State,Fees,Tuition
1700,2017.0,Hawaii,4.0,30929.0,Public,Out-of-State,Fees,Tuition
1703,2017.0,Idaho,4.0,7085.0,Private,,Room,Board
1704,2017.0,Idaho,2.0,3227.0,Public,In-State,Fees,Tuition
1706,2017.0,Idaho,4.0,7452.0,Public,In-State,Room,Board
1707,2017.0,Idaho,2.0,7589.0,Public,Out-of-State,Fees,Tuition
1708,2017.0,Idaho,4.0,21370.0,Public,Out-of-State,Fees,Tuition
1711,2017.0,Illinois,4.0,12084.0,Private,,Room,Board
1712,2017.0,Illinois,2.0,3749.0,Public,In-State,Fees,Tuition
1713,2017.0,Illinois,4.0,13636.0,Public,In-State,Fees,Tuition
1714,2017.0,Illinois,4.0,10905.0,Public,In-State,Room,Board
1715,2017.0,Illinois,2.0,10748.0,Public,Out-of-State,Fees,Tuition
1716,2017.0,Illinois,4.0,28167.0,Public,Out-of-State,Fees,Tuition
